ts,timestamp,symbol,session,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons,horizon,outcome,exit_price,ambiguous,month
1546443000,2019-01-02 10:30:00,ES,RS,wddrb_sigma_distribution,long,2482.25,2480.25,2494.75,2.0,12.5,6.25,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2494.75,False,2019-01
1546443000,2019-01-02 10:30:00,ES,RS,model_forward,long,2482.25,2480.25,2494.75,2.0,12.5,6.25,0.55,"['model_up_bias', 'model_up_bias']",session,target,2494.75,False,2019-01
1547049900,2019-01-09 11:05:00,ES,RS,cluster_rejection_fade,long,2581.75,2579.625,2590.25,2.125,8.5,4.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",session,target,2590.25,False,2019-01
1547049900,2019-01-09 11:05:00,ES,RS,model_forward,long,2581.75,2579.625,2590.25,2.125,8.5,4.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,target,2590.25,False,2019-01
1548234600,2019-01-23 04:10:00,ES,OS,wddrb_sigma_distribution,long,2635.5,2633.5,2656.5,2.0,21.0,3.875,0.6,['wddrb_mid_sigma'],session,timeout,2643.25,False,2019-01
1548234600,2019-01-23 04:10:00,ES,OS,model_forward,long,2635.5,2633.5,2656.5,2.0,21.0,3.875,0.6,['model_up_bias'],session,timeout,2643.25,False,2019-01
1548236400,2019-01-23 04:40:00,ES,OS,wddrb_sigma_distribution,long,2637.0,2635.0,2656.5,2.0,19.5,3.125,0.6,['wddrb_mid_sigma'],session,timeout,2643.25,False,2019-01
1548236400,2019-01-23 04:40:00,ES,OS,model_forward,long,2637.0,2635.0,2656.5,2.0,19.5,3.125,0.6,['model_up_bias'],session,timeout,2643.25,False,2019-01
1547045100,2019-01-09 09:45:00,ES,RR,cluster_rejection_fade,long,2581.0,2579.0,2586.5,2.0,5.5,2.75,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",session,target,2586.5,False,2019-01
1548835200,2019-01-30 03:00:00,ES,OR,wddrb_sigma_distribution,long,2640.25,2638.25,2650.0,2.0,9.75,2.625,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,timeout,2645.5,False,2019-01
1548835200,2019-01-30 03:00:00,ES,OR,cluster_rejection_fade,long,2640.25,2638.25,2650.0,2.0,9.75,2.625,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",session,timeout,2645.5,False,2019-01
1547602200,2019-01-15 20:30:00,ES,AS,wddrb_sigma_distribution,long,2602.75,2599.0,2613.75,3.75,11.0,2.4,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']",session,timeout,2611.75,False,2019-01
1547602200,2019-01-15 20:30:00,ES,AS,model_forward,long,2602.75,2599.0,2613.75,3.75,11.0,2.4,0.6000000000000001,"['model_up_bias', 'model_up_bias']",session,timeout,2611.75,False,2019-01
1548858900,2019-01-30 09:35:00,ES,RR,cluster_rejection_fade,short,2656.25,2658.25,2651.5,2.0,4.75,2.375,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,target,2651.5,False,2019-01
1548257400,2019-01-23 10:30:00,ES,RS,wddrb_sigma_distribution,short,2641.5,2646.25,2631.25,4.75,10.25,2.1578947368421053,0.55,"['wddrb_mid_sigma', 'cluster_near_weekly']",session,target,2631.25,False,2019-01
1547629200,2019-01-16 04:00:00,ES,OS,model_forward,short,2614.75,2616.75,2569.5,2.0,45.25,1.875,0.6000000000000001,"['model_down_bias', 'model_down_bias']",session,timeout,2611.0,False,2019-01
1548858600,2019-01-30 09:30:00,ES,RR,cluster_rejection_fade,short,2655.0,2657.0,2651.5,2.0,3.5,1.75,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,target,2651.5,False,2019-01
1547047800,2019-01-09 10:30:00,ES,RS,wddrb_sigma_distribution,short,2577.75,2583.625,2570.375,5.875,7.375,1.25531914893617,0.5,['wddrb_mid_sigma'],session,target,2570.375,False,2019-01
1548838800,2019-01-30 04:00:00,ES,OS,wddrb_sigma_distribution,long,2644.75,2639.625,2650.0,5.125,5.25,1.024390243902439,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2650.0,False,2019-01
1548838800,2019-01-30 04:00:00,ES,OS,model_forward,long,2644.75,2639.625,2650.0,5.125,5.25,1.024390243902439,0.65,"['model_up_bias', 'model_up_bias']",session,target,2650.0,False,2019-01
1548257400,2019-01-23 10:30:00,ES,RS,model_forward,long,2641.5,2646.25,2653.75,4.75,12.25,1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,stop,2646.25,False,2019-01
1547047800,2019-01-09 10:30:00,ES,RS,model_forward,long,2577.75,2583.625,2590.25,5.875,12.5,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2583.625,False,2019-01
1548203400,2019-01-22 19:30:00,ES,AR,model_forward,long,2634.25,2636.5,2656.5,2.25,22.25,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2636.5,False,2019-01
1548256500,2019-01-23 10:15:00,ES,RR,model_forward,long,2645.0,2649.125,2653.75,4.125,8.75,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2649.125,False,2019-01
1548230400,2019-01-23 03:00:00,ES,OR,wddrb_sigma_distribution,long,2629.5,2636.5,2656.5,7.0,27.0,1.0,0.6,['wddrb_mid_sigma'],session,stop,2636.5,False,2019-01
1548230400,2019-01-23 03:00:00,ES,OR,model_forward,long,2629.5,2636.5,2656.5,7.0,27.0,1.0,0.6,['model_up_bias'],session,stop,2636.5,False,2019-01
1546408500,2019-01-02 00:55:00,ES,AS,model_forward,long,2478.0,2496.375,2510.0,18.375,32.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2496.375,False,2019-01
1546431000,2019-01-02 07:10:00,ES,OS,model_forward,long,2476.0,2496.375,2510.0,20.375,34.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2496.375,False,2019-01
1546432500,2019-01-02 07:35:00,ES,OS,model_forward,long,2472.0,2496.375,2510.0,24.375,38.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2496.375,False,2019-01
1546392900,2019-01-01 20:35:00,ES,AS,wddrb_sigma_distribution,short,2516.25,2496.375,2469.125,19.875,47.125,1.0,0.5,['wddrb_mid_sigma'],session,stop,2496.375,False,2019-01
1551284400,2019-02-27 11:20:00,ES,RS,model_forward,long,2785.0,2783.0,2792.5,2.0,7.5,3.75,0.6000000000000001,"['model_up_bias', 'model_up_bias']",session,target,2792.5,False,2019-02
1550679600,2019-02-20 11:20:00,ES,RS,wddrb_sigma_distribution,long,2781.5,2779.5,2785.5,2.0,4.0,2.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2785.5,False,2019-02
1550679600,2019-02-20 11:20:00,ES,RS,model_forward,long,2781.5,2779.5,2785.5,2.0,4.0,2.0,0.55,"['model_up_bias', 'model_up_bias']",session,target,2785.5,False,2019-02
1549440000,2019-02-06 03:00:00,ES,OR,wddrb_sigma_distribution,long,2727.0,2730.0,2737.75,3.0,10.75,1.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,stop,2730.0,False,2019-02
1549440000,2019-02-06 03:00:00,ES,OR,cluster_rejection_fade,long,2727.0,2730.0,2737.75,3.0,10.75,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",session,stop,2730.0,False,2019-02
1549443600,2019-02-06 04:00:00,ES,OS,cluster_rejection_fade,long,2726.25,2730.0,2737.75,3.75,11.5,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",session,stop,2730.0,False,2019-02
1549443600,2019-02-06 04:00:00,ES,OS,model_forward,long,2726.25,2730.0,2737.75,3.75,11.5,1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,stop,2730.0,False,2019-02
1551239100,2019-02-26 22:45:00,ES,AS,wddrb_sigma_distribution,long,2790.75,2796.5,2803.5,5.75,12.75,1.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,stop,2796.5,False,2019-02
1551239100,2019-02-26 22:45:00,ES,AS,cluster_rejection_fade,long,2790.75,2796.5,2803.5,5.75,12.75,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",session,stop,2796.5,False,2019-02
1550021400,2019-02-12 20:30:00,ES,AS,model_forward,short,2752.25,2748.0,2715.0,4.25,37.25,1.0,0.65,"['model_down_bias', 'model_down_bias']",session,stop,2748.0,False,2019-02
1550653200,2019-02-20 04:00:00,ES,OS,cluster_rejection_fade,short,2779.0,2776.75,2755.25,2.25,23.75,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,stop,2776.75,False,2019-02
1551281400,2019-02-27 10:30:00,ES,RS,model_forward,long,2778.25,2783.75,2792.5,5.5,14.25,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2783.75,False,2019-02
1551227400,2019-02-26 19:30:00,ES,AR,wddrb_sigma_distribution,long,2790.5,2796.5,2803.5,6.0,13.0,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,stop,2796.5,False,2019-02
1551239700,2019-02-26 22:55:00,ES,AS,wddrb_sigma_distribution,long,2791.5,2796.5,2803.5,5.0,12.0,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,stop,2796.5,False,2019-02
1551255300,2019-02-27 03:15:00,ES,OR,model_forward,long,2785.0,2796.5,2803.5,11.5,18.5,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias']",session,stop,2796.5,False,2019-02
1551259200,2019-02-27 04:20:00,ES,OS,model_forward,long,2783.25,2796.5,2803.5,13.25,20.25,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias']",session,stop,2796.5,False,2019-02
1551279600,2019-02-27 10:00:00,ES,RR,wddrb_sigma_distribution,long,2785.5,2788.375,2792.5,2.875,7.0,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2788.375,False,2019-02
1551279600,2019-02-27 10:00:00,ES,RR,model_forward,long,2785.5,2788.375,2792.5,2.875,7.0,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias']",session,stop,2788.375,False,2019-02
1551286800,2019-02-27 12:00:00,ES,RS,wddrb_sigma_distribution,short,2788.5,2783.75,2766.25,4.75,22.25,1.0,0.6,['wddrb_mid_sigma'],session,stop,2783.75,False,2019-02
1550044800,2019-02-13 03:00:00,ES,OR,model_forward,short,2752.25,2748.0,2715.0,4.25,37.25,1.0,0.55,"['model_down_bias', 'model_down_bias']",session,stop,2748.0,False,2019-02
1550048400,2019-02-13 04:00:00,ES,OS,wddrb_sigma_distribution,short,2751.25,2737.0,2715.0,14.25,36.25,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2737.0,False,2019-02
1550048400,2019-02-13 04:00:00,ES,OS,model_forward,short,2751.25,2748.0,2715.0,3.25,36.25,1.0,0.55,"['model_down_bias', 'model_down_bias']",session,stop,2748.0,False,2019-02
1550075100,2019-02-13 11:25:00,ES,RS,wddrb_sigma_distribution,long,2752.25,2757.0,2762.0,4.75,9.75,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2757.0,False,2019-02
1550075100,2019-02-13 11:25:00,ES,RS,model_forward,long,2752.25,2757.0,2762.0,4.75,9.75,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2757.0,False,2019-02
1551245100,2019-02-27 00:25:00,ES,AS,wddrb_sigma_distribution,long,2792.75,2796.5,2803.5,3.75,10.75,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2796.5,False,2019-02
1551245100,2019-02-27 00:25:00,ES,AS,model_forward,long,2792.75,2796.5,2803.5,3.75,10.75,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2796.5,False,2019-02
1551254700,2019-02-27 03:05:00,ES,OR,wddrb_sigma_distribution,long,2786.25,2796.5,2803.5,10.25,17.25,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2796.5,False,2019-02
1551258000,2019-02-27 04:00:00,ES,OS,model_forward,long,2782.25,2796.5,2803.5,14.25,21.25,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2796.5,False,2019-02
1550622600,2019-02-19 19:30:00,ES,AR,wddrb_sigma_distribution,long,2777.75,2775.75,2787.5,2.0,9.75,0.75,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2779.25,False,2019-02
1550673000,2019-02-20 09:30:00,ES,RR,wddrb_sigma_distribution,long,2780.0,2778.0,2781.25,2.0,1.25,0.625,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2781.25,False,2019-02
1552464000,2019-03-13 04:00:00,ES,OS,wddrb_sigma_distribution,long,2791.0,2789.0,2798.25,2.0,7.25,3.625,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2798.25,False,2019-03
1553526000,2019-03-25 11:00:00,ES,RS,model_forward,long,2804.75,2801.875,2813.5,2.875,8.75,3.0434782608695654,0.55,"['model_up_bias', 'model_up_bias']",session,target,2813.5,False,2019-03
1553002200,2019-03-19 09:30:00,ES,RR,wddrb_sigma_distribution,long,2849.5,2847.5,2852.0,2.0,2.5,1.25,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2852.0,False,2019-03
1551862800,2019-03-06 04:00:00,ES,OS,wddrb_sigma_distribution,long,2785.5,2790.0,2796.75,4.5,11.25,1.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,stop,2790.0,False,2019-03
1551862800,2019-03-06 04:00:00,ES,OS,model_forward,long,2785.5,2790.0,2796.75,4.5,11.25,1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,stop,2790.0,False,2019-03
1553473800,2019-03-24 20:30:00,ES,AS,cluster_rejection_fade,long,2801.5,2828.5,2851.75,27.0,50.25,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,stop,2828.5,False,2019-03
1551832200,2019-03-05 19:30:00,ES,AR,wddrb_sigma_distribution,long,2784.25,2790.0,2796.75,5.75,12.5,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,stop,2790.0,False,2019-03
1551832200,2019-03-05 19:30:00,ES,AR,model_forward,long,2784.25,2790.0,2796.75,5.75,12.5,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,stop,2790.0,False,2019-03
1551886200,2019-03-06 10:30:00,ES,RS,model_forward,long,2776.0,2783.25,2790.75,7.25,14.75,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias']",session,stop,2783.25,False,2019-03
1552460400,2019-03-13 03:00:00,ES,OR,wddrb_sigma_distribution,long,2787.75,2792.125,2798.25,4.375,10.5,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,stop,2792.125,False,2019-03
1552460400,2019-03-13 03:00:00,ES,OR,model_forward,long,2787.75,2792.125,2798.25,4.375,10.5,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,stop,2792.125,False,2019-03
1551859200,2019-03-06 03:00:00,ES,OR,wddrb_sigma_distribution,long,2787.0,2790.0,2796.75,3.0,9.75,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2790.0,False,2019-03
1552953600,2019-03-18 20:00:00,ES,AR,wddrb_sigma_distribution,short,2840.25,2834.25,2820.75,6.0,19.5,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2834.25,False,2019-03
1552955400,2019-03-18 20:30:00,ES,AS,wddrb_sigma_distribution,short,2839.75,2834.25,2820.75,5.5,19.0,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2834.25,False,2019-03
1553472000,2019-03-24 20:00:00,ES,AR,model_forward,long,2808.5,2828.5,2851.75,20.0,43.25,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2828.5,False,2019-03
1553472600,2019-03-24 20:10:00,ES,AR,model_forward,long,2806.0,2828.5,2851.75,22.5,45.75,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2828.5,False,2019-03
1553524200,2019-03-25 10:30:00,ES,RS,model_forward,long,2798.5,2801.875,2813.5,3.375,15.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2801.875,False,2019-03
1553010000,2019-03-19 11:40:00,ES,RS,wddrb_sigma_distribution,short,2851.0,2848.625,2840.375,2.375,10.625,1.0,0.5,['wddrb_mid_sigma'],session,stop,2848.625,False,2019-03
1553510700,2019-03-25 06:45:00,ES,OS,wddrb_sigma_distribution,long,2809.5,2828.5,2851.75,19.0,42.25,1.0,0.5,['wddrb_mid_sigma'],session,stop,2828.5,False,2019-03
1553010000,2019-03-19 11:40:00,ES,RS,model_forward,long,2851.0,2848.625,2852.75,2.375,1.75,0.7368421052631579,0.55,"['model_up_bias', 'model_up_bias']",session,target,2852.75,False,2019-03
1552435200,2019-03-12 20:00:00,ES,AR,wddrb_sigma_distribution,long,2790.75,2788.75,2798.25,2.0,7.5,0.375,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,timeout,2791.5,False,2019-03
1552483800,2019-03-13 09:30:00,ES,RR,wddrb_sigma_distribution,long,2802.0,2800.0,2802.75,2.0,0.75,0.375,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2802.75,False,2019-03
1551835800,2019-03-05 20:30:00,ES,AS,wddrb_sigma_distribution,short,2785.0,2790.0,2776.5,5.0,8.5,0.35,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_weekly']",session,timeout,2783.25,False,2019-03
1551835800,2019-03-05 20:30:00,ES,AS,cluster_rejection_fade,short,2785.0,2790.0,2776.5,5.0,8.5,0.35,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_weekly']",session,timeout,2783.25,False,2019-03
1553472000,2019-03-24 20:00:00,ES,AR,wddrb_sigma_distribution,short,2808.5,2828.5,2782.0,20.0,26.5,0.2875,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,2802.75,False,2019-03
1552487400,2019-03-13 10:30:00,ES,RS,wddrb_sigma_distribution,long,2808.25,2804.75,2809.25,3.5,1.0,0.2857142857142857,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2809.25,False,2019-03
1552487400,2019-03-13 10:30:00,ES,RS,model_forward,long,2808.25,2804.75,2809.25,3.5,1.0,0.2857142857142857,0.55,"['model_up_bias', 'model_up_bias']",session,target,2809.25,False,2019-03
1552955400,2019-03-18 20:30:00,ES,AS,model_forward,long,2839.75,2834.25,2841.0,5.5,1.25,0.2272727272727272,0.65,"['model_up_bias', 'model_up_bias']",session,target,2841.0,False,2019-03
1553520600,2019-03-25 09:30:00,ES,RR,wddrb_sigma_distribution,long,2804.25,2801.875,2804.75,2.375,0.5,0.2105263157894736,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2804.75,False,2019-03
1553520600,2019-03-25 09:30:00,ES,RR,model_forward,long,2804.25,2801.875,2804.75,2.375,0.5,0.2105263157894736,0.55,"['model_up_bias', 'model_up_bias']",session,target,2804.75,False,2019-03
1556634600,2019-04-30 10:30:00,ES,RS,wddrb_sigma_distribution,short,2937.75,2939.75,2931.625,2.0,6.125,3.0625,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,target,2931.625,False,2019-04
