ts,timestamp_ny,session,archetype,direction,entry,stop,target,r_multiple,condition,expectation,invalidation,weekly_override,horizon,outcome,exit_price,ambiguous,rej_move_away,rej_retest_count,rej_quality
1736240400,2025-01-07T04:00:00-05:00,OS,after_formed,long,6023.75,6019.25,6037.725997995932,-1.0,perfect rejection + box up,THEN expect rotation toward 6037.73.,"IF price breaks 6019.25, THEN long thesis invalid.",False,1h,stop,6019.25,False,4.0,5.0,dirty
1736240400,2025-01-07T04:00:00-05:00,OS,after_formed,long,6023.75,6019.25,6037.725997995932,-1.0,perfect rejection + box up,THEN expect rotation toward 6037.73.,"IF price breaks 6019.25, THEN long thesis invalid.",False,2h,stop,6019.25,False,4.0,5.0,dirty
1736240400,2025-01-07T04:00:00-05:00,OS,after_formed,long,6023.75,6019.25,6037.725997995932,-1.0,perfect rejection + box up,THEN expect rotation toward 6037.73.,"IF price breaks 6019.25, THEN long thesis invalid.",False,4h,stop,6019.25,False,4.0,5.0,dirty
1736240400,2025-01-07T04:00:00-05:00,OS,after_formed,long,6023.75,6019.25,6037.725997995932,-1.0,perfect rejection + box up,THEN expect rotation toward 6037.73.,"IF price breaks 6019.25, THEN long thesis invalid.",False,session,stop,6019.25,False,4.0,5.0,dirty
1736326800,2025-01-08T04:00:00-05:00,OS,after_formed,long,5967.0,5961.75,5984.480616627322,0.9523809523809523,first break true + confirm,THEN expect rotation toward 5984.48.,"IF price breaks 5961.75, THEN long thesis invalid.",False,1h,timeout,5972.0,False,4.5,2.0,mixed
1736326800,2025-01-08T04:00:00-05:00,OS,after_formed,long,5967.0,5961.75,5984.480616627322,1.4285714285714286,first break true + confirm,THEN expect rotation toward 5984.48.,"IF price breaks 5961.75, THEN long thesis invalid.",False,2h,timeout,5974.5,False,4.5,2.0,mixed
1736326800,2025-01-08T04:00:00-05:00,OS,after_formed,long,5967.0,5961.75,5984.480616627322,-1.0,first break true + confirm,THEN expect rotation toward 5984.48.,"IF price breaks 5961.75, THEN long thesis invalid.",False,4h,stop,5961.75,False,4.5,2.0,mixed
1736326800,2025-01-08T04:00:00-05:00,OS,after_formed,long,5967.0,5961.75,5984.480616627322,-1.0,first break true + confirm,THEN expect rotation toward 5984.48.,"IF price breaks 5961.75, THEN long thesis invalid.",False,session,stop,5961.75,False,4.5,2.0,mixed
1736904600,2025-01-14T20:30:00-05:00,AS,after_formed,long,5887.75,5881.75,5926.623059923769,-0.3333333333333333,first break true + confirm,THEN expect rotation toward 5926.62.,"IF price breaks 5881.75, THEN long thesis invalid.",False,1h,timeout,5885.75,False,0.25,6.0,dirty
1736904600,2025-01-14T20:30:00-05:00,AS,after_formed,long,5887.75,5881.75,5926.623059923769,-0.7083333333333334,first break true + confirm,THEN expect rotation toward 5926.62.,"IF price breaks 5881.75, THEN long thesis invalid.",False,2h,timeout,5883.5,False,0.25,6.0,dirty
1736904600,2025-01-14T20:30:00-05:00,AS,after_formed,long,5887.75,5881.75,5926.623059923769,-1.0,first break true + confirm,THEN expect rotation toward 5926.62.,"IF price breaks 5881.75, THEN long thesis invalid.",False,4h,stop,5881.75,False,0.25,6.0,dirty
1736904600,2025-01-14T20:30:00-05:00,AS,after_formed,long,5887.75,5881.75,5926.623059923769,-1.0,first break true + confirm,THEN expect rotation toward 5926.62.,"IF price breaks 5881.75, THEN long thesis invalid.",False,session,stop,5881.75,False,0.25,6.0,dirty
1736931600,2025-01-15T04:00:00-05:00,OS,after_formed,short,5884.0,5888.5,5857.804769591087,-1.0,perfect rejection + box down,THEN expect rotation toward 5857.80.,"IF price breaks 5888.50, THEN short thesis invalid.",False,1h,stop,5888.5,False,0.5,3.0,dirty
1736931600,2025-01-15T04:00:00-05:00,OS,after_formed,short,5884.0,5888.5,5857.804769591087,-1.0,perfect rejection + box down,THEN expect rotation toward 5857.80.,"IF price breaks 5888.50, THEN short thesis invalid.",False,2h,stop,5888.5,False,0.5,3.0,dirty
1736931600,2025-01-15T04:00:00-05:00,OS,after_formed,short,5884.0,5888.5,5857.804769591087,-1.0,perfect rejection + box down,THEN expect rotation toward 5857.80.,"IF price breaks 5888.50, THEN short thesis invalid.",False,4h,stop,5888.5,False,0.5,3.0,dirty
1736931600,2025-01-15T04:00:00-05:00,OS,after_formed,short,5884.0,5888.5,5857.804769591087,-1.0,perfect rejection + box down,THEN expect rotation toward 5857.80.,"IF price breaks 5888.50, THEN short thesis invalid.",False,session,stop,5888.5,False,0.5,3.0,dirty
1736991000,2025-01-15T20:30:00-05:00,AS,after_formed,short,5993.0,5999.5,5870.193374588728,0.4230769230769231,first break true + confirm,THEN expect rotation toward 5870.19.,"IF price breaks 5999.50, THEN short thesis invalid.",False,1h,timeout,5990.25,False,2.5,4.0,dirty
1736991000,2025-01-15T20:30:00-05:00,AS,after_formed,short,5993.0,5999.5,5870.193374588728,0.07692307692307693,first break true + confirm,THEN expect rotation toward 5870.19.,"IF price breaks 5999.50, THEN short thesis invalid.",False,2h,timeout,5992.5,False,2.5,4.0,dirty
1736991000,2025-01-15T20:30:00-05:00,AS,after_formed,short,5993.0,5999.5,5870.193374588728,0.6153846153846154,first break true + confirm,THEN expect rotation toward 5870.19.,"IF price breaks 5999.50, THEN short thesis invalid.",False,4h,timeout,5989.0,False,2.5,4.0,dirty
1736991000,2025-01-15T20:30:00-05:00,AS,after_formed,short,5993.0,5999.5,5870.193374588728,-1.0,first break true + confirm,THEN expect rotation toward 5870.19.,"IF price breaks 5999.50, THEN short thesis invalid.",False,session,stop,5999.5,False,2.5,4.0,dirty
1736955000,2025-01-15T10:30:00-05:00,RS,after_formed,short,5985.25,5991.25,5870.193374588728,4.25,rejection bias + confluence,THEN expect rotation toward 5870.19.,"IF price breaks 5991.25, THEN short thesis invalid.",False,1h,timeout,5959.75,False,12.75,1.0,clean
1736955000,2025-01-15T10:30:00-05:00,RS,after_formed,short,5985.25,5991.25,5870.193374588728,1.6666666666666667,rejection bias + confluence,THEN expect rotation toward 5870.19.,"IF price breaks 5991.25, THEN short thesis invalid.",False,2h,timeout,5975.25,False,12.75,1.0,clean
1736955000,2025-01-15T10:30:00-05:00,RS,after_formed,short,5985.25,5991.25,5870.193374588728,-1.0,rejection bias + confluence,THEN expect rotation toward 5870.19.,"IF price breaks 5991.25, THEN short thesis invalid.",False,4h,stop,5991.25,False,12.75,1.0,clean
1736955000,2025-01-15T10:30:00-05:00,RS,after_formed,short,5985.25,5991.25,5870.193374588728,-1.0,rejection bias + confluence,THEN expect rotation toward 5870.19.,"IF price breaks 5991.25, THEN short thesis invalid.",False,session,stop,5991.25,False,12.75,1.0,clean
1737363600,2025-01-20T04:00:00-05:00,OS,after_formed,short,6037.0,6039.0,6024.622014405515,-1.0,perfect rejection + box down,THEN expect rotation toward 6024.62.,"IF price breaks 6039.00, THEN short thesis invalid.",False,1h,stop,6039.0,False,0.5,3.0,dirty
1737363600,2025-01-20T04:00:00-05:00,OS,after_formed,short,6037.0,6039.0,6024.622014405515,-1.0,perfect rejection + box down,THEN expect rotation toward 6024.62.,"IF price breaks 6039.00, THEN short thesis invalid.",False,2h,stop,6039.0,False,0.5,3.0,dirty
1737363600,2025-01-20T04:00:00-05:00,OS,after_formed,short,6037.0,6039.0,6024.622014405515,-1.0,perfect rejection + box down,THEN expect rotation toward 6024.62.,"IF price breaks 6039.00, THEN short thesis invalid.",False,4h,stop,6039.0,False,0.5,3.0,dirty
1737363600,2025-01-20T04:00:00-05:00,OS,after_formed,short,6037.0,6039.0,6024.622014405515,-1.0,perfect rejection + box down,THEN expect rotation toward 6024.62.,"IF price breaks 6039.00, THEN short thesis invalid.",False,session,stop,6039.0,False,0.5,3.0,dirty
1737124200,2025-01-17T09:30:00-05:00,RR,range_start,short,6026.75,6030.25,5991.244557263521,-1.0,rejection bias + confluence,THEN expect rotation toward 5991.24.,"IF price breaks 6030.25, THEN short thesis invalid.",False,1h,stop,6030.25,False,14.0,5.0,dirty
1737124200,2025-01-17T09:30:00-05:00,RR,range_start,short,6026.75,6030.25,5991.244557263521,-1.0,rejection bias + confluence,THEN expect rotation toward 5991.24.,"IF price breaks 6030.25, THEN short thesis invalid.",False,2h,stop,6030.25,False,14.0,5.0,dirty
1737124200,2025-01-17T09:30:00-05:00,RR,range_start,short,6026.75,6030.25,5991.244557263521,-1.0,rejection bias + confluence,THEN expect rotation toward 5991.24.,"IF price breaks 6030.25, THEN short thesis invalid.",False,4h,stop,6030.25,False,14.0,5.0,dirty
1737124200,2025-01-17T09:30:00-05:00,RR,range_start,short,6026.75,6030.25,5991.244557263521,-1.0,rejection bias + confluence,THEN expect rotation toward 5991.24.,"IF price breaks 6030.25, THEN short thesis invalid.",False,session,stop,6030.25,False,14.0,5.0,dirty
1737642600,2025-01-23T09:30:00-05:00,RR,range_start,short,6113.75,6118.5,6093.693675625956,-1.0,rejection bias + confluence,THEN expect rotation toward 6093.69.,"IF price breaks 6118.50, THEN short thesis invalid.",False,1h,stop,6118.5,False,0.5,3.0,dirty
1737642600,2025-01-23T09:30:00-05:00,RR,range_start,short,6113.75,6118.5,6093.693675625956,-1.0,rejection bias + confluence,THEN expect rotation toward 6093.69.,"IF price breaks 6118.50, THEN short thesis invalid.",False,2h,stop,6118.5,False,0.5,3.0,dirty
1737642600,2025-01-23T09:30:00-05:00,RR,range_start,short,6113.75,6118.5,6093.693675625956,-1.0,rejection bias + confluence,THEN expect rotation toward 6093.69.,"IF price breaks 6118.50, THEN short thesis invalid.",False,4h,stop,6118.5,False,0.5,3.0,dirty
1737642600,2025-01-23T09:30:00-05:00,RR,range_start,short,6113.75,6118.5,6093.693675625956,-1.0,rejection bias + confluence,THEN expect rotation toward 6093.69.,"IF price breaks 6118.50, THEN short thesis invalid.",False,session,stop,6118.5,False,0.5,3.0,dirty
1738632600,2025-02-03T20:30:00-05:00,AS,after_formed,short,6042.25,6047.625,5963.605374546553,0.7906976744186046,first break true + confirm,THEN expect rotation toward 5963.61.,"IF price breaks 6047.62, THEN short thesis invalid.",False,1h,timeout,6038.0,False,4.0,5.0,dirty
1738632600,2025-02-03T20:30:00-05:00,AS,after_formed,short,6042.25,6047.625,5963.605374546553,1.8604651162790697,first break true + confirm,THEN expect rotation toward 5963.61.,"IF price breaks 6047.62, THEN short thesis invalid.",False,2h,timeout,6032.25,False,4.0,5.0,dirty
1738632600,2025-02-03T20:30:00-05:00,AS,after_formed,short,6042.25,6047.625,5963.605374546553,6.093023255813954,first break true + confirm,THEN expect rotation toward 5963.61.,"IF price breaks 6047.62, THEN short thesis invalid.",False,4h,timeout,6009.5,False,4.0,5.0,dirty
1738632600,2025-02-03T20:30:00-05:00,AS,after_formed,short,6042.25,6047.625,5963.605374546553,4.4186046511627906,first break true + confirm,THEN expect rotation toward 5963.61.,"IF price breaks 6047.62, THEN short thesis invalid.",False,session,timeout,6018.5,False,4.0,5.0,dirty
1738765800,2025-02-05T09:30:00-05:00,RR,range_start,short,6051.25,6056.75,6019.729194908539,0.36363636363636365,rejection bias + confluence,THEN expect rotation toward 6019.73.,"IF price breaks 6056.75, THEN short thesis invalid.",False,1h,timeout,6049.25,False,21.75,5.0,dirty
1738765800,2025-02-05T09:30:00-05:00,RR,range_start,short,6051.25,6056.75,6019.729194908539,-1.0,rejection bias + confluence,THEN expect rotation toward 6019.73.,"IF price breaks 6056.75, THEN short thesis invalid.",False,2h,stop,6056.75,False,21.75,5.0,dirty
1738765800,2025-02-05T09:30:00-05:00,RR,range_start,short,6051.25,6056.75,6019.729194908539,-1.0,rejection bias + confluence,THEN expect rotation toward 6019.73.,"IF price breaks 6056.75, THEN short thesis invalid.",False,4h,stop,6056.75,False,21.75,5.0,dirty
1738765800,2025-02-05T09:30:00-05:00,RR,range_start,short,6051.25,6056.75,6019.729194908539,0.18181818181818182,rejection bias + confluence,THEN expect rotation toward 6019.73.,"IF price breaks 6056.75, THEN short thesis invalid.",False,session,timeout,6050.25,False,21.75,5.0,dirty
1738769400,2025-02-05T10:30:00-05:00,RS,after_formed,short,6050.25,6052.25,6019.729194908539,-1.0,perfect rejection + box down,THEN expect rotation toward 6019.73.,"IF price breaks 6052.25, THEN short thesis invalid.",False,1h,stop,6052.25,False,3.75,6.0,dirty
1738769400,2025-02-05T10:30:00-05:00,RS,after_formed,short,6050.25,6052.25,6019.729194908539,-1.0,perfect rejection + box down,THEN expect rotation toward 6019.73.,"IF price breaks 6052.25, THEN short thesis invalid.",False,2h,stop,6052.25,False,3.75,6.0,dirty
1738769400,2025-02-05T10:30:00-05:00,RS,after_formed,short,6050.25,6052.25,6019.729194908539,-1.0,perfect rejection + box down,THEN expect rotation toward 6019.73.,"IF price breaks 6052.25, THEN short thesis invalid.",False,4h,stop,6052.25,False,3.75,6.0,dirty
1738769400,2025-02-05T10:30:00-05:00,RS,after_formed,short,6050.25,6052.25,6019.729194908539,-1.0,perfect rejection + box down,THEN expect rotation toward 6019.73.,"IF price breaks 6052.25, THEN short thesis invalid.",False,session,stop,6052.25,False,3.75,6.0,dirty
1739350800,2025-02-12T04:00:00-05:00,OS,after_formed,short,6088.25,6094.0,6060.649559799433,1.2173913043478262,first break true + confirm,THEN expect rotation toward 6060.65.,"IF price breaks 6094.00, THEN short thesis invalid.",False,1h,timeout,6081.25,False,13.0,0.0,clean
1739350800,2025-02-12T04:00:00-05:00,OS,after_formed,short,6088.25,6094.0,6060.649559799433,0.2608695652173913,first break true + confirm,THEN expect rotation toward 6060.65.,"IF price breaks 6094.00, THEN short thesis invalid.",False,2h,timeout,6086.75,False,13.0,0.0,clean
1739350800,2025-02-12T04:00:00-05:00,OS,after_formed,short,6088.25,6094.0,6060.649559799433,-1.0,first break true + confirm,THEN expect rotation toward 6060.65.,"IF price breaks 6094.00, THEN short thesis invalid.",False,4h,stop,6094.0,False,13.0,0.0,clean
1739350800,2025-02-12T04:00:00-05:00,OS,after_formed,short,6088.25,6094.0,6060.649559799433,-1.0,first break true + confirm,THEN expect rotation toward 6060.65.,"IF price breaks 6094.00, THEN short thesis invalid.",False,session,stop,6094.0,False,13.0,0.0,clean
1739370600,2025-02-12T09:30:00-05:00,RR,range_start,long,6030.75,6023.75,6101.346155968923,3.6785714285714284,rejection bias + confluence,THEN expect rotation toward 6101.35.,"IF price breaks 6023.75, THEN long thesis invalid.",False,1h,timeout,6056.5,False,25.25,1.0,clean
1739370600,2025-02-12T09:30:00-05:00,RR,range_start,long,6030.75,6023.75,6101.346155968923,2.4285714285714284,rejection bias + confluence,THEN expect rotation toward 6101.35.,"IF price breaks 6023.75, THEN long thesis invalid.",False,2h,timeout,6047.75,False,25.25,1.0,clean
1739370600,2025-02-12T09:30:00-05:00,RR,range_start,long,6030.75,6023.75,6101.346155968923,6.428571428571429,rejection bias + confluence,THEN expect rotation toward 6101.35.,"IF price breaks 6023.75, THEN long thesis invalid.",False,4h,timeout,6075.75,False,25.25,1.0,clean
1739370600,2025-02-12T09:30:00-05:00,RR,range_start,long,6030.75,6023.75,6101.346155968923,3.2142857142857144,rejection bias + confluence,THEN expect rotation toward 6101.35.,"IF price breaks 6023.75, THEN long thesis invalid.",False,session,timeout,6053.25,False,25.25,1.0,clean
1739523600,2025-02-14T04:00:00-05:00,OS,after_formed,short,6135.5,6137.5,6129.0185523479095,-1.0,perfect rejection + box down,THEN expect rotation toward 6129.02.,"IF price breaks 6137.50, THEN short thesis invalid.",False,1h,stop,6137.5,False,-1.0,2.0,dirty
1739523600,2025-02-14T04:00:00-05:00,OS,after_formed,short,6135.5,6137.5,6129.0185523479095,-1.0,perfect rejection + box down,THEN expect rotation toward 6129.02.,"IF price breaks 6137.50, THEN short thesis invalid.",False,2h,stop,6137.5,False,-1.0,2.0,dirty
1739523600,2025-02-14T04:00:00-05:00,OS,after_formed,short,6135.5,6137.5,6129.0185523479095,-1.0,perfect rejection + box down,THEN expect rotation toward 6129.02.,"IF price breaks 6137.50, THEN short thesis invalid.",False,4h,stop,6137.5,False,-1.0,2.0,dirty
1739523600,2025-02-14T04:00:00-05:00,OS,after_formed,short,6135.5,6137.5,6129.0185523479095,-1.0,perfect rejection + box down,THEN expect rotation toward 6129.02.,"IF price breaks 6137.50, THEN short thesis invalid.",False,session,stop,6137.5,False,-1.0,2.0,dirty
1739782800,2025-02-17T04:00:00-05:00,OS,after_formed,short,6138.5,6140.5,6120.839395701599,-1.0,perfect rejection + box down,THEN expect rotation toward 6120.84.,"IF price breaks 6140.50, THEN short thesis invalid.",False,1h,stop,6140.5,False,0.25,2.0,dirty
1739782800,2025-02-17T04:00:00-05:00,OS,after_formed,short,6138.5,6140.5,6120.839395701599,-1.0,perfect rejection + box down,THEN expect rotation toward 6120.84.,"IF price breaks 6140.50, THEN short thesis invalid.",False,2h,stop,6140.5,False,0.25,2.0,dirty
1739782800,2025-02-17T04:00:00-05:00,OS,after_formed,short,6138.5,6140.5,6120.839395701599,-1.0,perfect rejection + box down,THEN expect rotation toward 6120.84.,"IF price breaks 6140.50, THEN short thesis invalid.",False,4h,stop,6140.5,False,0.25,2.0,dirty
1739782800,2025-02-17T04:00:00-05:00,OS,after_formed,short,6138.5,6140.5,6120.839395701599,-1.0,perfect rejection + box down,THEN expect rotation toward 6120.84.,"IF price breaks 6140.50, THEN short thesis invalid.",False,session,stop,6140.5,False,0.25,2.0,dirty
1739543400,2025-02-14T09:30:00-05:00,RR,range_start,short,6134.5,6139.0,6116.334049199531,-1.0,rejection bias + confluence,THEN expect rotation toward 6116.33.,"IF price breaks 6139.00, THEN short thesis invalid.",False,1h,stop,6139.0,False,2.0,2.0,mixed
1739543400,2025-02-14T09:30:00-05:00,RR,range_start,short,6134.5,6139.0,6116.334049199531,-1.0,rejection bias + confluence,THEN expect rotation toward 6116.33.,"IF price breaks 6139.00, THEN short thesis invalid.",False,2h,stop,6139.0,False,2.0,2.0,mixed
1739543400,2025-02-14T09:30:00-05:00,RR,range_start,short,6134.5,6139.0,6116.334049199531,-1.0,rejection bias + confluence,THEN expect rotation toward 6116.33.,"IF price breaks 6139.00, THEN short thesis invalid.",False,4h,stop,6139.0,False,2.0,2.0,mixed
1739543400,2025-02-14T09:30:00-05:00,RR,range_start,short,6134.5,6139.0,6116.334049199531,-1.0,rejection bias + confluence,THEN expect rotation toward 6116.33.,"IF price breaks 6139.00, THEN short thesis invalid.",False,session,stop,6139.0,False,2.0,2.0,mixed
1739547000,2025-02-14T10:30:00-05:00,RS,after_formed,long,6137.75,6133.0,6153.9674612581975,-1.0,first break true + confirm,THEN expect rotation toward 6153.97.,"IF price breaks 6133.00, THEN long thesis invalid.",False,1h,stop,6133.0,False,4.25,4.0,dirty
1739547000,2025-02-14T10:30:00-05:00,RS,after_formed,long,6137.75,6133.0,6153.9674612581975,-1.0,first break true + confirm,THEN expect rotation toward 6153.97.,"IF price breaks 6133.00, THEN long thesis invalid.",False,2h,stop,6133.0,False,4.25,4.0,dirty
1739547000,2025-02-14T10:30:00-05:00,RS,after_formed,long,6137.75,6133.0,6153.9674612581975,-1.0,first break true + confirm,THEN expect rotation toward 6153.97.,"IF price breaks 6133.00, THEN long thesis invalid.",False,4h,stop,6133.0,False,4.25,4.0,dirty
1739547000,2025-02-14T10:30:00-05:00,RS,after_formed,long,6137.75,6133.0,6153.9674612581975,-1.0,first break true + confirm,THEN expect rotation toward 6153.97.,"IF price breaks 6133.00, THEN long thesis invalid.",False,session,stop,6133.0,False,4.25,4.0,dirty
1739806200,2025-02-17T10:30:00-05:00,RS,after_formed,short,6140.25,6144.5,6119.5982192424935,-1.0,perfect rejection + box down,THEN expect rotation toward 6119.60.,"IF price breaks 6144.50, THEN short thesis invalid.",False,1h,stop,6144.5,False,0.75,6.0,dirty
1739806200,2025-02-17T10:30:00-05:00,RS,after_formed,short,6140.25,6144.5,6119.5982192424935,-1.0,perfect rejection + box down,THEN expect rotation toward 6119.60.,"IF price breaks 6144.50, THEN short thesis invalid.",False,2h,stop,6144.5,False,0.75,6.0,dirty
1739806200,2025-02-17T10:30:00-05:00,RS,after_formed,short,6140.25,6144.5,6119.5982192424935,-1.0,perfect rejection + box down,THEN expect rotation toward 6119.60.,"IF price breaks 6144.50, THEN short thesis invalid.",False,4h,stop,6144.5,False,0.75,6.0,dirty
1739806200,2025-02-17T10:30:00-05:00,RS,after_formed,short,6140.25,6144.5,6119.5982192424935,-1.0,perfect rejection + box down,THEN expect rotation toward 6119.60.,"IF price breaks 6144.50, THEN short thesis invalid.",False,session,stop,6144.5,False,0.75,6.0,dirty
1739892600,2025-02-18T10:30:00-05:00,RS,after_formed,long,6130.75,6128.75,6165.28900832749,2.75,rejection bias + confluence,THEN expect rotation toward 6165.29.,"IF price breaks 6128.75, THEN long thesis invalid.",False,1h,timeout,6136.25,False,9.75,2.0,mixed
