ts,timestamp_ny,session,archetype,direction,entry,stop,target,r_multiple,condition,expectation,invalidation,weekly_override,horizon,outcome,exit_price,ambiguous
1736499600,2025-01-10T04:00:00-05:00,OS,after_formed,short,5944.75,5945.75,5939.25,5.5,first break true + confirm,THEN expect rotation toward 5939.25.,"IF price breaks 5945.75, THEN short thesis invalid.",False,1h,target,5939.25,False
1736499600,2025-01-10T04:00:00-05:00,OS,after_formed,short,5944.75,5945.75,5939.25,5.5,first break true + confirm,THEN expect rotation toward 5939.25.,"IF price breaks 5945.75, THEN short thesis invalid.",False,2h,target,5939.25,False
1736499600,2025-01-10T04:00:00-05:00,OS,after_formed,short,5944.75,5945.75,5939.25,5.5,first break true + confirm,THEN expect rotation toward 5939.25.,"IF price breaks 5945.75, THEN short thesis invalid.",False,4h,target,5939.25,False
1736499600,2025-01-10T04:00:00-05:00,OS,after_formed,short,5944.75,5945.75,5939.25,5.5,first break true + confirm,THEN expect rotation toward 5939.25.,"IF price breaks 5945.75, THEN short thesis invalid.",False,session,target,5939.25,False
1737124200,2025-01-17T09:30:00-05:00,RR,range_start,short,6026.75,6027.5,6023.0,5.0,perfect rejection + box down,THEN expect rotation toward 6023.00.,"IF price breaks 6027.50, THEN short thesis invalid.",False,1h,target,6023.0,False
1737124200,2025-01-17T09:30:00-05:00,RR,range_start,short,6026.75,6027.5,6023.0,5.0,perfect rejection + box down,THEN expect rotation toward 6023.00.,"IF price breaks 6027.50, THEN short thesis invalid.",False,2h,target,6023.0,False
1737124200,2025-01-17T09:30:00-05:00,RR,range_start,short,6026.75,6027.5,6023.0,5.0,perfect rejection + box down,THEN expect rotation toward 6023.00.,"IF price breaks 6027.50, THEN short thesis invalid.",False,4h,target,6023.0,False
1737124200,2025-01-17T09:30:00-05:00,RR,range_start,short,6026.75,6027.5,6023.0,5.0,perfect rejection + box down,THEN expect rotation toward 6023.00.,"IF price breaks 6027.50, THEN short thesis invalid.",False,session,target,6023.0,False
1738074600,2025-01-28T09:30:00-05:00,RR,range_start,short,6057.5,6059.0,6052.75,3.1666666666666665,perfect rejection + box down,THEN expect rotation toward 6052.75.,"IF price breaks 6059.00, THEN short thesis invalid.",False,1h,target,6052.75,False
1738074600,2025-01-28T09:30:00-05:00,RR,range_start,short,6057.5,6059.0,6052.75,3.1666666666666665,perfect rejection + box down,THEN expect rotation toward 6052.75.,"IF price breaks 6059.00, THEN short thesis invalid.",False,2h,target,6052.75,False
1738074600,2025-01-28T09:30:00-05:00,RR,range_start,short,6057.5,6059.0,6052.75,3.1666666666666665,perfect rejection + box down,THEN expect rotation toward 6052.75.,"IF price breaks 6059.00, THEN short thesis invalid.",False,4h,target,6052.75,False
1738074600,2025-01-28T09:30:00-05:00,RR,range_start,short,6057.5,6059.0,6052.75,3.1666666666666665,perfect rejection + box down,THEN expect rotation toward 6052.75.,"IF price breaks 6059.00, THEN short thesis invalid.",False,session,target,6052.75,False
1738164600,2025-01-29T10:30:00-05:00,RS,after_formed,long,6079.75,6078.5,6111.5,-1.0,rejection bias + confluence,THEN expect rotation toward 6111.50.,"IF price breaks 6078.50, THEN long thesis invalid.",False,1h,stop,6078.5,False
1738164600,2025-01-29T10:30:00-05:00,RS,after_formed,long,6079.75,6078.5,6111.5,-1.0,rejection bias + confluence,THEN expect rotation toward 6111.50.,"IF price breaks 6078.50, THEN long thesis invalid.",False,2h,stop,6078.5,False
1738164600,2025-01-29T10:30:00-05:00,RS,after_formed,long,6079.75,6078.5,6111.5,-1.0,rejection bias + confluence,THEN expect rotation toward 6111.50.,"IF price breaks 6078.50, THEN long thesis invalid.",False,4h,stop,6078.5,False
1738164600,2025-01-29T10:30:00-05:00,RS,after_formed,long,6079.75,6078.5,6111.5,-1.0,rejection bias + confluence,THEN expect rotation toward 6111.50.,"IF price breaks 6078.50, THEN long thesis invalid.",False,session,stop,6078.5,False
1738247400,2025-01-30T09:30:00-05:00,RR,range_start,short,6089.5,6092.25,6042.25,-1.0,perfect rejection + box down,THEN expect rotation toward 6042.25.,"IF price breaks 6092.25, THEN short thesis invalid.",False,1h,stop,6092.25,False
1738247400,2025-01-30T09:30:00-05:00,RR,range_start,short,6089.5,6092.25,6042.25,-1.0,perfect rejection + box down,THEN expect rotation toward 6042.25.,"IF price breaks 6092.25, THEN short thesis invalid.",False,2h,stop,6092.25,False
1738247400,2025-01-30T09:30:00-05:00,RR,range_start,short,6089.5,6092.25,6042.25,-1.0,perfect rejection + box down,THEN expect rotation toward 6042.25.,"IF price breaks 6092.25, THEN short thesis invalid.",False,4h,stop,6092.25,False
1738247400,2025-01-30T09:30:00-05:00,RR,range_start,short,6089.5,6092.25,6042.25,-1.0,perfect rejection + box down,THEN expect rotation toward 6042.25.,"IF price breaks 6092.25, THEN short thesis invalid.",False,session,stop,6092.25,False
1738679400,2025-02-04T09:30:00-05:00,RR,range_start,long,6023.5,6022.75,6049.25,34.333333333333336,perfect rejection + box up,THEN expect rotation toward 6049.25.,"IF price breaks 6022.75, THEN long thesis invalid.",False,1h,target,6049.25,False
1738679400,2025-02-04T09:30:00-05:00,RR,range_start,long,6023.5,6022.75,6049.25,34.333333333333336,perfect rejection + box up,THEN expect rotation toward 6049.25.,"IF price breaks 6022.75, THEN long thesis invalid.",False,2h,target,6049.25,False
1738679400,2025-02-04T09:30:00-05:00,RR,range_start,long,6023.5,6022.75,6049.25,34.333333333333336,perfect rejection + box up,THEN expect rotation toward 6049.25.,"IF price breaks 6022.75, THEN long thesis invalid.",False,4h,target,6049.25,False
1738679400,2025-02-04T09:30:00-05:00,RR,range_start,long,6023.5,6022.75,6049.25,34.333333333333336,perfect rejection + box up,THEN expect rotation toward 6049.25.,"IF price breaks 6022.75, THEN long thesis invalid.",False,session,target,6049.25,False
1739437200,2025-02-13T04:00:00-05:00,OS,after_formed,short,6058.25,6059.0,6020.75,-1.0,perfect rejection + box down,THEN expect rotation toward 6020.75.,"IF price breaks 6059.00, THEN short thesis invalid.",False,1h,stop,6059.0,False
1739437200,2025-02-13T04:00:00-05:00,OS,after_formed,short,6058.25,6059.0,6020.75,-1.0,perfect rejection + box down,THEN expect rotation toward 6020.75.,"IF price breaks 6059.00, THEN short thesis invalid.",False,2h,stop,6059.0,False
1739437200,2025-02-13T04:00:00-05:00,OS,after_formed,short,6058.25,6059.0,6020.75,-1.0,perfect rejection + box down,THEN expect rotation toward 6020.75.,"IF price breaks 6059.00, THEN short thesis invalid.",False,4h,stop,6059.0,False
1739437200,2025-02-13T04:00:00-05:00,OS,after_formed,short,6058.25,6059.0,6020.75,-1.0,perfect rejection + box down,THEN expect rotation toward 6020.75.,"IF price breaks 6059.00, THEN short thesis invalid.",False,session,stop,6059.0,False
1740407400,2025-02-24T09:30:00-05:00,RR,range_start,long,6050.0,6048.5,6133.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6133.00.,"IF price breaks 6048.50, THEN long thesis invalid.",False,1h,stop,6048.5,False
1740407400,2025-02-24T09:30:00-05:00,RR,range_start,long,6050.0,6048.5,6133.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6133.00.,"IF price breaks 6048.50, THEN long thesis invalid.",False,2h,stop,6048.5,False
1740407400,2025-02-24T09:30:00-05:00,RR,range_start,long,6050.0,6048.5,6133.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6133.00.,"IF price breaks 6048.50, THEN long thesis invalid.",False,4h,stop,6048.5,False
1740407400,2025-02-24T09:30:00-05:00,RR,range_start,long,6050.0,6048.5,6133.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6133.00.,"IF price breaks 6048.50, THEN long thesis invalid.",False,session,stop,6048.5,False
1740493800,2025-02-25T09:30:00-05:00,RR,range_start,long,6000.5,5995.75,6060.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6060.00.,"IF price breaks 5995.75, THEN long thesis invalid.",False,1h,stop,5995.75,False
1740493800,2025-02-25T09:30:00-05:00,RR,range_start,long,6000.5,5995.75,6060.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6060.00.,"IF price breaks 5995.75, THEN long thesis invalid.",False,2h,stop,5995.75,False
1740493800,2025-02-25T09:30:00-05:00,RR,range_start,long,6000.5,5995.75,6060.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6060.00.,"IF price breaks 5995.75, THEN long thesis invalid.",False,4h,stop,5995.75,False
1740493800,2025-02-25T09:30:00-05:00,RR,range_start,long,6000.5,5995.75,6060.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6060.00.,"IF price breaks 5995.75, THEN long thesis invalid.",False,session,stop,5995.75,False
1741102200,2025-03-04T10:30:00-05:00,RS,after_formed,short,5766.75,5767.5,5749.0,-1.0,first break true + confirm,THEN expect rotation toward 5749.00.,"IF price breaks 5767.50, THEN short thesis invalid.",False,1h,stop,5767.5,False
1741102200,2025-03-04T10:30:00-05:00,RS,after_formed,short,5766.75,5767.5,5749.0,-1.0,first break true + confirm,THEN expect rotation toward 5749.00.,"IF price breaks 5767.50, THEN short thesis invalid.",False,2h,stop,5767.5,False
1741102200,2025-03-04T10:30:00-05:00,RS,after_formed,short,5766.75,5767.5,5749.0,-1.0,first break true + confirm,THEN expect rotation toward 5749.00.,"IF price breaks 5767.50, THEN short thesis invalid.",False,4h,stop,5767.5,False
1741102200,2025-03-04T10:30:00-05:00,RS,after_formed,short,5766.75,5767.5,5749.0,-1.0,first break true + confirm,THEN expect rotation toward 5749.00.,"IF price breaks 5767.50, THEN short thesis invalid.",False,session,stop,5767.5,False
1741789800,2025-03-12T10:30:00-04:00,RS,after_formed,short,5603.75,5609.5,5534.0,3.217391304347826,first break true + confirm,THEN expect rotation toward 5534.00.,"IF price breaks 5609.50, THEN short thesis invalid.",False,1h,timeout,5585.25,False
1741789800,2025-03-12T10:30:00-04:00,RS,after_formed,short,5603.75,5609.5,5534.0,-1.0,first break true + confirm,THEN expect rotation toward 5534.00.,"IF price breaks 5609.50, THEN short thesis invalid.",False,2h,stop,5609.5,False
1741789800,2025-03-12T10:30:00-04:00,RS,after_formed,short,5603.75,5609.5,5534.0,-1.0,first break true + confirm,THEN expect rotation toward 5534.00.,"IF price breaks 5609.50, THEN short thesis invalid.",False,4h,stop,5609.5,False
1741789800,2025-03-12T10:30:00-04:00,RS,after_formed,short,5603.75,5609.5,5534.0,-1.0,first break true + confirm,THEN expect rotation toward 5534.00.,"IF price breaks 5609.50, THEN short thesis invalid.",False,session,stop,5609.5,False
1741962600,2025-03-14T10:30:00-04:00,RS,after_formed,long,5631.5,5629.5,5659.75,14.125,first break true + confirm,THEN expect rotation toward 5659.75.,"IF price breaks 5629.50, THEN long thesis invalid.",False,1h,target,5659.75,False
1741962600,2025-03-14T10:30:00-04:00,RS,after_formed,long,5631.5,5629.5,5659.75,14.125,first break true + confirm,THEN expect rotation toward 5659.75.,"IF price breaks 5629.50, THEN long thesis invalid.",False,2h,target,5659.75,False
1741962600,2025-03-14T10:30:00-04:00,RS,after_formed,long,5631.5,5629.5,5659.75,14.125,first break true + confirm,THEN expect rotation toward 5659.75.,"IF price breaks 5629.50, THEN long thesis invalid.",False,4h,target,5659.75,False
1741962600,2025-03-14T10:30:00-04:00,RS,after_formed,long,5631.5,5629.5,5659.75,14.125,first break true + confirm,THEN expect rotation toward 5659.75.,"IF price breaks 5629.50, THEN long thesis invalid.",False,session,target,5659.75,False
1743168600,2025-03-28T09:30:00-04:00,RR,range_start,short,5723.5,5726.75,5712.25,-1.0,perfect rejection + box down,THEN expect rotation toward 5712.25.,"IF price breaks 5726.75, THEN short thesis invalid.",False,1h,stop,5726.75,False
1743168600,2025-03-28T09:30:00-04:00,RR,range_start,short,5723.5,5726.75,5712.25,-1.0,perfect rejection + box down,THEN expect rotation toward 5712.25.,"IF price breaks 5726.75, THEN short thesis invalid.",False,2h,stop,5726.75,False
1743168600,2025-03-28T09:30:00-04:00,RR,range_start,short,5723.5,5726.75,5712.25,-1.0,perfect rejection + box down,THEN expect rotation toward 5712.25.,"IF price breaks 5726.75, THEN short thesis invalid.",False,4h,stop,5726.75,False
1743168600,2025-03-28T09:30:00-04:00,RR,range_start,short,5723.5,5726.75,5712.25,-1.0,perfect rejection + box down,THEN expect rotation toward 5712.25.,"IF price breaks 5726.75, THEN short thesis invalid.",False,session,stop,5726.75,False
1743467400,2025-03-31T20:30:00-04:00,AS,after_formed,short,5632.25,5633.0,5629.875,3.1666666666666665,first break true + confirm,THEN expect rotation toward 5629.88.,"IF price breaks 5633.00, THEN short thesis invalid.",False,1h,target,5629.875,False
1743467400,2025-03-31T20:30:00-04:00,AS,after_formed,short,5632.25,5633.0,5629.875,3.1666666666666665,first break true + confirm,THEN expect rotation toward 5629.88.,"IF price breaks 5633.00, THEN short thesis invalid.",False,2h,target,5629.875,False
1743467400,2025-03-31T20:30:00-04:00,AS,after_formed,short,5632.25,5633.0,5629.875,3.1666666666666665,first break true + confirm,THEN expect rotation toward 5629.88.,"IF price breaks 5633.00, THEN short thesis invalid.",False,4h,target,5629.875,False
1743467400,2025-03-31T20:30:00-04:00,AS,after_formed,short,5632.25,5633.0,5629.875,3.1666666666666665,first break true + confirm,THEN expect rotation toward 5629.88.,"IF price breaks 5633.00, THEN short thesis invalid.",False,session,target,5629.875,False
1744012800,2025-04-07T04:00:00-04:00,OS,after_formed,long,4880.5,4876.5,5103.0,11.625,first break true + confirm,THEN expect rotation toward 5103.00.,"IF price breaks 4876.50, THEN long thesis invalid.",False,1h,timeout,4927.0,False
1744012800,2025-04-07T04:00:00-04:00,OS,after_formed,long,4880.5,4876.5,5103.0,20.125,first break true + confirm,THEN expect rotation toward 5103.00.,"IF price breaks 4876.50, THEN long thesis invalid.",False,2h,timeout,4961.0,False
1744012800,2025-04-07T04:00:00-04:00,OS,after_formed,long,4880.5,4876.5,5103.0,26.3125,first break true + confirm,THEN expect rotation toward 5103.00.,"IF price breaks 4876.50, THEN long thesis invalid.",False,4h,timeout,4985.75,False
1744012800,2025-04-07T04:00:00-04:00,OS,after_formed,long,4880.5,4876.5,5103.0,32.875,first break true + confirm,THEN expect rotation toward 5103.00.,"IF price breaks 4876.50, THEN long thesis invalid.",False,session,timeout,5012.0,False
1744209000,2025-04-09T10:30:00-04:00,RS,after_formed,long,5040.0,5039.25,5050.0,-1.0,first break true + confirm,THEN expect rotation toward 5050.00.,"IF price breaks 5039.25, THEN long thesis invalid.",False,1h,stop,5039.25,True
1744209000,2025-04-09T10:30:00-04:00,RS,after_formed,long,5040.0,5039.25,5050.0,-1.0,first break true + confirm,THEN expect rotation toward 5050.00.,"IF price breaks 5039.25, THEN long thesis invalid.",False,2h,stop,5039.25,True
1744209000,2025-04-09T10:30:00-04:00,RS,after_formed,long,5040.0,5039.25,5050.0,-1.0,first break true + confirm,THEN expect rotation toward 5050.00.,"IF price breaks 5039.25, THEN long thesis invalid.",False,4h,stop,5039.25,True
1744209000,2025-04-09T10:30:00-04:00,RS,after_formed,long,5040.0,5039.25,5050.0,-1.0,first break true + confirm,THEN expect rotation toward 5050.00.,"IF price breaks 5039.25, THEN long thesis invalid.",False,session,stop,5039.25,True
1744295400,2025-04-10T10:30:00-04:00,RS,after_formed,short,5334.5,5353.125,4980.0,-1.0,perfect rejection + box down,THEN expect rotation toward 4980.00.,"IF price breaks 5353.12, THEN short thesis invalid.",False,1h,stop,5353.125,False
1744295400,2025-04-10T10:30:00-04:00,RS,after_formed,short,5334.5,5353.125,4980.0,-1.0,perfect rejection + box down,THEN expect rotation toward 4980.00.,"IF price breaks 5353.12, THEN short thesis invalid.",False,2h,stop,5353.125,False
1744295400,2025-04-10T10:30:00-04:00,RS,after_formed,short,5334.5,5353.125,4980.0,-1.0,perfect rejection + box down,THEN expect rotation toward 4980.00.,"IF price breaks 5353.12, THEN short thesis invalid.",False,4h,stop,5353.125,False
1744295400,2025-04-10T10:30:00-04:00,RS,after_formed,short,5334.5,5353.125,4980.0,-1.0,perfect rejection + box down,THEN expect rotation toward 4980.00.,"IF price breaks 5353.12, THEN short thesis invalid.",False,session,stop,5353.125,False
1744876800,2025-04-17T04:00:00-04:00,OS,after_formed,long,5361.75,5357.0,5401.0,-1.0,perfect rejection + box up,THEN expect rotation toward 5401.00.,"IF price breaks 5357.00, THEN long thesis invalid.",False,1h,stop,5357.0,False
1744876800,2025-04-17T04:00:00-04:00,OS,after_formed,long,5361.75,5357.0,5401.0,-1.0,perfect rejection + box up,THEN expect rotation toward 5401.00.,"IF price breaks 5357.00, THEN long thesis invalid.",False,2h,stop,5357.0,False
1744876800,2025-04-17T04:00:00-04:00,OS,after_formed,long,5361.75,5357.0,5401.0,-1.0,perfect rejection + box up,THEN expect rotation toward 5401.00.,"IF price breaks 5357.00, THEN long thesis invalid.",False,4h,stop,5357.0,False
1744876800,2025-04-17T04:00:00-04:00,OS,after_formed,long,5361.75,5357.0,5401.0,-1.0,perfect rejection + box up,THEN expect rotation toward 5401.00.,"IF price breaks 5357.00, THEN long thesis invalid.",False,session,stop,5357.0,False
1745308800,2025-04-22T04:00:00-04:00,OS,after_formed,short,5231.0,5231.5,5227.0,-1.0,perfect rejection + box down,THEN expect rotation toward 5227.00.,"IF price breaks 5231.50, THEN short thesis invalid.",False,1h,stop,5231.5,False
1745308800,2025-04-22T04:00:00-04:00,OS,after_formed,short,5231.0,5231.5,5227.0,-1.0,perfect rejection + box down,THEN expect rotation toward 5227.00.,"IF price breaks 5231.50, THEN short thesis invalid.",False,2h,stop,5231.5,False
1745308800,2025-04-22T04:00:00-04:00,OS,after_formed,short,5231.0,5231.5,5227.0,-1.0,perfect rejection + box down,THEN expect rotation toward 5227.00.,"IF price breaks 5231.50, THEN short thesis invalid.",False,4h,stop,5231.5,False
1745308800,2025-04-22T04:00:00-04:00,OS,after_formed,short,5231.0,5231.5,5227.0,-1.0,perfect rejection + box down,THEN expect rotation toward 5227.00.,"IF price breaks 5231.50, THEN short thesis invalid.",False,session,stop,5231.5,False
1746000000,2025-04-30T04:00:00-04:00,OS,after_formed,long,5574.5,5570.5,5597.25,-1.0,perfect rejection + box up,THEN expect rotation toward 5597.25.,"IF price breaks 5570.50, THEN long thesis invalid.",False,1h,stop,5570.5,False
1746000000,2025-04-30T04:00:00-04:00,OS,after_formed,long,5574.5,5570.5,5597.25,-1.0,perfect rejection + box up,THEN expect rotation toward 5597.25.,"IF price breaks 5570.50, THEN long thesis invalid.",False,2h,stop,5570.5,False
1746000000,2025-04-30T04:00:00-04:00,OS,after_formed,long,5574.5,5570.5,5597.25,-1.0,perfect rejection + box up,THEN expect rotation toward 5597.25.,"IF price breaks 5570.50, THEN long thesis invalid.",False,4h,stop,5570.5,False
